dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,mean,system,kendall,0.48529411764705876,0.1764705882352941,0.3763863263545405,0.49999999999999994,0.3845377580592233
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,mean,system,kendall,0.5735294117647058,0.2352941176470588,0.4354273187238802,0.588235294117647,0.45812153556332297
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,mean,system,kendall,0.6029411764705882,0.2647058823529411,0.40590682253921034,0.6176470588235293,0.4728002350465672
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.45018756681621513,0.6323529411764706,0.502252774056995
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.45018756681621513,0.6323529411764706,0.502252774056995
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,mean,system,kendall,0.6323529411764706,0.3235294117647059,0.46494781490855003,0.588235294117647,0.5022663654918433
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,mean,system,kendall,0.6176470588235293,0.3676470588235294,0.4206670706315453,0.5735294117647058,0.4948726500108274
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,mean,system,kendall,0.6176470588235293,0.45588235294117646,0.45018756681621513,0.5441176470588235,0.5169586564099361
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,mean,system,kendall,0.5294117647058822,0.6323529411764706,0.5239888072778897,0.5441176470588235,0.5574677900547664
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,mean,system,kendall,0.39705882352941174,0.7352941176470588,0.6273105439242341,0.588235294117647,0.586974694804588
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,mean,system,kendall,0.24999999999999997,0.7058823529411764,0.5682695515548944,0.4705882352941176,0.49868503494754707
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,max,system,kendall,0.676470588235294,0.2794117647058823,0.45018756681621513,0.6323529411764706,0.5096057152334655
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,max,system,kendall,0.6911764705882353,0.3235294117647059,0.49446831109321987,0.676470588235294,0.5464111954203638
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,max,system,kendall,0.7058823529411764,0.4264705882352941,0.5387490553702247,0.7499999999999999,0.6052754991366738
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,max,system,kendall,0.588235294117647,0.48529411764705876,0.5977900477395643,0.7205882352941176,0.5979769236995969
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,max,system,kendall,0.4705882352941176,0.6029411764705882,0.5977900477395643,0.6617647058823529,0.5832710413466557
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,max,system,kendall,0.3676470588235294,0.676470588235294,0.5535093034625596,0.5294117647058822,0.5317596788068163
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,max,system,kendall,0.2647058823529411,0.7205882352941176,0.5830297996472293,0.4264705882352941,0.49869862638239554
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,max,system,kendall,0.2352941176470588,0.7205882352941176,0.5535093034625596,0.3676470588235294,0.46925967880681635
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,max,system,kendall,0.14705882352941174,0.7205882352941176,0.49446831109321987,0.2794117647058823,0.4103817836556579
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,max,system,kendall,0.07352941176470587,0.676470588235294,0.45018756681621513,0.20588235294117643,0.35151747993934784
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,mean,system,kendall,0.5147058823529411,0.2647058823529411,0.3763863263545405,0.49999999999999994,0.41394952276510566
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,mean,system,kendall,0.49999999999999994,0.338235294117647,0.3321055820775357,0.45588235294117646,0.40655580728408974
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,mean,system,kendall,0.49999999999999994,0.4264705882352941,0.39114657444687545,0.48529411764705876,0.45072782008230705
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,mean,system,kendall,0.45588235294117646,0.5588235294117646,0.45018756681621513,0.4411764705882352,0.4765174799393479
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,mean,system,kendall,0.3529411764705882,0.6323529411764706,0.49446831109321987,0.45588235294117646,0.48391119542036376
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,mean,system,kendall,0.30882352941176466,0.676470588235294,0.5387490553702247,0.4705882352941176,0.49865785207785024
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,mean,system,kendall,0.2941176470588235,0.6911764705882353,0.5239888072778897,0.45588235294117646,0.4912913194665312
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,mean,system,kendall,0.24999999999999997,0.676470588235294,0.5387490553702247,0.41176470588235287,0.4692460873719679
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,mean,system,kendall,0.19117647058823525,0.676470588235294,0.5092285591855548,0.3529411764705882,0.4324541986199181
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,mean,system,kendall,0.14705882352941174,0.6323529411764706,0.49446831109321987,0.2794117647058823,0.3883229601262461
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,max,system,kendall,0.6911764705882353,0.2941176470588235,0.4354273187238802,0.676470588235294,0.5242980061515582
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,max,system,kendall,0.764705882352941,0.3676470588235294,0.5092285591855548,0.7499999999999999,0.5978953750905063
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,max,system,kendall,0.6911764705882353,0.49999999999999994,0.5830297996472293,0.7058823529411764,0.6200221557941603
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,max,system,kendall,0.6176470588235293,0.5735294117647058,0.5977900477395643,0.6617647058823529,0.6126828060525381
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,max,system,kendall,0.49999999999999994,0.6911764705882353,0.6715912882012389,0.6323529411764706,0.6237801749914862
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,max,system,kendall,0.4264705882352941,0.7352941176470588,0.6273105439242341,0.588235294117647,0.5943276359810585
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,max,system,kendall,0.3823529411764705,0.7794117647058824,0.642070792016569,0.5441176470588235,0.5869882862394363
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,max,system,kendall,0.3676470588235294,0.7941176470588235,0.6273105439242341,0.5294117647058822,0.5796217536281173
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,max,system,kendall,0.338235294117647,0.764705882352941,0.6273105439242341,0.4705882352941176,0.5502099889222349
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,max,system,kendall,0.2647058823529411,0.7499999999999999,0.6125502958318992,0.39705882352941174,0.506078750428563
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,mean,system,kendall,0.5147058823529411,0.2352941176470588,0.34686583016987066,0.5294117647058822,0.4065693987189382
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,mean,system,kendall,0.5294117647058822,0.24999999999999997,0.3616260782622056,0.5147058823529411,0.41393593133025725
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,mean,system,kendall,0.5588235294117646,0.338235294117647,0.39114657444687545,0.5441176470588235,0.4580807612587776
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,mean,system,kendall,0.5441176470588235,0.3823529411764705,0.3763863263545405,0.5294117647058822,0.45806716982392914
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,mean,system,kendall,0.588235294117647,0.48529411764705876,0.45018756681621513,0.5441176470588235,0.5169586564099361
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,mean,system,kendall,0.5147058823529411,0.588235294117647,0.479708063000885,0.5294117647058822,0.5280152510443388
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,mean,system,kendall,0.45588235294117646,0.676470588235294,0.5682695515548944,0.5588235294117646,0.5648615055357824
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,mean,system,kendall,0.3823529411764705,0.6911764705882353,0.5830297996472293,0.5441176470588235,0.5501692146176896
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,mean,system,kendall,0.3235294117647059,0.7499999999999999,0.6125502958318992,0.5147058823529411,0.5501963974873866
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,mean,system,kendall,0.24999999999999997,0.7058823529411764,0.5682695515548944,0.4705882352941176,0.49868503494754707
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,max,system,kendall,0.676470588235294,0.2205882352941176,0.3321055820775357,0.6323529411764706,0.4653793366958545
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,max,system,kendall,0.6911764705882353,0.2647058823529411,0.40590682253921034,0.676470588235294,0.5095649409289202
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,max,system,kendall,0.7058823529411764,0.2794117647058823,0.4206670706315453,0.6617647058823529,0.5169314735402392
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,max,system,kendall,0.676470588235294,0.4264705882352941,0.5387490553702247,0.7205882352941176,0.5905696167837327
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,max,system,kendall,0.49999999999999994,0.6029411764705882,0.5682695515548944,0.6911764705882353,0.5905967996534294
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,max,system,kendall,0.4264705882352941,0.588235294117647,0.5239888072778897,0.6176470588235293,0.53908543711359
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,max,system,kendall,0.39705882352941174,0.676470588235294,0.5535093034625596,0.5588235294117646,0.5464655611597575
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,max,system,kendall,0.2647058823529411,0.6617647058823529,0.5387490553702247,0.4264705882352941,0.4729225579602032
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,max,system,kendall,0.16176470588235295,0.7058823529411764,0.5092285591855548,0.2941176470588235,0.41774831626697684
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,max,system,kendall,0.07352941176470587,0.676470588235294,0.45018756681621513,0.20588235294117643,0.35151747993934784
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,mean,system,kendall,0.6176470588235293,0.30882352941176466,0.3616260782622056,0.6029411764705882,0.4727594607420219
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.39705882352941174,0.39114657444687545,0.5735294117647058,0.4948454671411306
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,mean,system,kendall,0.6176470588235293,0.45588235294117646,0.39114657444687545,0.5441176470588235,0.5021984083176012
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,mean,system,kendall,0.5441176470588235,0.49999999999999994,0.4354273187238802,0.588235294117647,0.5169450649750876
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,mean,system,kendall,0.45588235294117646,0.6176470588235293,0.5239888072778897,0.5588235294117646,0.53908543711359
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,mean,system,kendall,0.3529411764705882,0.6911764705882353,0.5535093034625596,0.5147058823529411,0.528083208218581
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,mean,system,kendall,0.30882352941176466,0.676470588235294,0.5387490553702247,0.4705882352941176,0.49865785207785024
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,mean,system,kendall,0.2647058823529411,0.6911764705882353,0.5239888072778897,0.4264705882352941,0.4765854371135901
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,mean,system,kendall,0.2352941176470588,0.6911764705882353,0.5239888072778897,0.39705882352941174,0.46187955476064885
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,mean,system,kendall,0.14705882352941174,0.6323529411764706,0.49446831109321987,0.2794117647058823,0.3883229601262461
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,max,system,kendall,0.6911764705882353,0.2647058823529411,0.34686583016987066,0.6470588235294118,0.4874517516601147
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,max,system,kendall,0.7058823529411764,0.24999999999999997,0.4206670706315453,0.6911764705882353,0.5169314735402393
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,max,system,kendall,0.7499999999999999,0.3823529411764705,0.49446831109321987,0.7058823529411764,0.5831759013027167
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,max,system,kendall,0.6470588235294118,0.5147058823529411,0.5387490553702247,0.6617647058823529,0.5905696167837325
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,max,system,kendall,0.5735294117647058,0.588235294117647,0.6125502958318992,0.7352941176470588,0.6274022798403277
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,max,system,kendall,0.49999999999999994,0.6911764705882353,0.6273105439242341,0.6617647058823529,0.6200629300987056
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,max,system,kendall,0.41176470588235287,0.7499999999999999,0.6125502958318992,0.5735294117647058,0.5869611033697395
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,max,system,kendall,0.39705882352941174,0.764705882352941,0.6273105439242341,0.5588235294117646,0.5869746948045879
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,max,system,kendall,0.338235294117647,0.764705882352941,0.5977900477395643,0.49999999999999994,0.5501828060525381
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,max,system,kendall,0.2647058823529411,0.7499999999999999,0.6125502958318992,0.39705882352941174,0.506078750428563
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.3321055820775357,0.6323529411764706,0.4727322778723251
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.30882352941176466,0.3616260782622056,0.6029411764705882,0.4727594607420219
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,mean,system,kendall,0.6176470588235293,0.338235294117647,0.3616260782622056,0.5735294117647058,0.47275946074202196
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,mean,system,kendall,0.6176470588235293,0.39705882352941174,0.39114657444687545,0.5735294117647058,0.4948454671411306
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,mean,system,kendall,0.6029411764705882,0.4411764705882352,0.40590682253921034,0.588235294117647,0.5095649409289202
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,mean,system,kendall,0.5588235294117646,0.5147058823529411,0.45018756681621513,0.6029411764705882,0.5316645387628772
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,mean,system,kendall,0.5294117647058822,0.6323529411764706,0.5682695515548944,0.6323529411764706,0.5905967996534295
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,mean,system,kendall,0.4264705882352941,0.7352941176470588,0.6273105439242341,0.6176470588235293,0.6016805771575291
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,mean,system,kendall,0.3529411764705882,0.7205882352941176,0.5830297996472293,0.5441176470588235,0.5501692146176896
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,mean,system,kendall,0.24999999999999997,0.7058823529411764,0.5682695515548944,0.4705882352941176,0.49868503494754707
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,max,system,kendall,0.3235294117647059,0.10294117647058822,0.3616260782622056,0.5147058823529411,0.3257006372126102
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,max,system,kendall,0.338235294117647,0.14705882352941174,0.40590682253921034,0.5588235294117646,0.36250611739950844
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,max,system,kendall,0.4411764705882352,0.24999999999999997,0.5092285591855548,0.6323529411764706,0.45818949273756515
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,max,system,kendall,0.4411764705882352,0.45588235294117646,0.6863515362935738,0.6029411764705882,0.5465878840733934
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,max,system,kendall,0.4411764705882352,0.5147058823529411,0.7158720324782436,0.6323529411764706,0.5760268316489726
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,max,system,kendall,0.3676470588235294,0.588235294117647,0.7306322805705786,0.5588235294117646,0.5613345407308798
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,max,system,kendall,0.2352941176470588,0.7499999999999999,0.642070792016569,0.39705882352941174,0.5061059332982598
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,max,system,kendall,0.13235294117647056,0.7058823529411764,0.5387490553702247,0.2941176470588235,0.4177754991366738
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,max,system,kendall,0.14705882352941174,0.7205882352941176,0.49446831109321987,0.2794117647058823,0.4103817836556579
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,max,system,kendall,0.1176470588235294,0.6911764705882353,0.49446831109321987,0.24999999999999997,0.3883229601262461
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,max,system,kendall,0.07352941176470587,0.676470588235294,0.45018756681621513,0.20588235294117643,0.35151747993934784
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,mean,system,kendall,0.20588235294117643,0.45588235294117646,0.4206670706315453,0.3676470588235294,0.3625197088343569
